,Country,Year,Month,Pollutant,GHG,Element,Temperature
21914,New Zealand,1994,September,Carbon dioxide,27880.328999999998,Temperature change,-0.696
21915,New Zealand,1994,September,Carbon dioxide,27880.328999999998,Standard Deviation,0.601
21916,New Zealand,1994,October,Carbon dioxide,27880.328999999998,Temperature change,-0.817
21917,New Zealand,1994,October,Carbon dioxide,27880.328999999998,Standard Deviation,0.753
21918,New Zealand,1994,November,Carbon dioxide,27880.328999999998,Temperature change,-0.183
21919,New Zealand,1994,November,Carbon dioxide,27880.328999999998,Standard Deviation,0.74
21920,New Zealand,1994,December,Carbon dioxide,27880.328999999998,Temperature change,0.002
21921,New Zealand,1994,December,Carbon dioxide,27880.328999999998,Standard Deviation,0.83
21922,New Zealand,1995,January,Carbon dioxide,28001.805,Temperature change,0.212
21923,New Zealand,1995,January,Carbon dioxide,28001.805,Standard Deviation,0.937
21924,New Zealand,1995,February,Carbon dioxide,28001.805,Temperature change,0.576
21925,New Zealand,1995,February,Carbon dioxide,28001.805,Standard Deviation,0.906
21926,New Zealand,1995,March,Carbon dioxide,28001.805,Temperature change,0.157
21927,New Zealand,1995,March,Carbon dioxide,28001.805,Standard Deviation,0.827
21928,New Zealand,1995,April,Carbon dioxide,28001.805,Temperature change,1.061
21929,New Zealand,1995,April,Carbon dioxide,28001.805,Standard Deviation,0.843
21930,New Zealand,1995,May,Carbon dioxide,28001.805,Temperature change,0.674
21931,New Zealand,1995,May,Carbon dioxide,28001.805,Standard Deviation,0.826
21932,New Zealand,1995,June,Carbon dioxide,28001.805,Temperature change,0.31
21933,New Zealand,1995,June,Carbon dioxide,28001.805,Standard Deviation,0.753
21934,New Zealand,1995,July,Carbon dioxide,28001.805,Temperature change,-0.552
21935,New Zealand,1995,July,Carbon dioxide,28001.805,Standard Deviation,0.602
21936,New Zealand,1995,August,Carbon dioxide,28001.805,Temperature change,-0.069
21937,New Zealand,1995,August,Carbon dioxide,28001.805,Standard Deviation,0.613
21938,New Zealand,1995,September,Carbon dioxide,28001.805,Temperature change,0.026
21939,New Zealand,1995,September,Carbon dioxide,28001.805,Standard Deviation,0.601
21940,New Zealand,1995,October,Carbon dioxide,28001.805,Temperature change,-0.266
21941,New Zealand,1995,October,Carbon dioxide,28001.805,Standard Deviation,0.753
21942,New Zealand,1995,November,Carbon dioxide,28001.805,Temperature change,-0.547
21943,New Zealand,1995,November,Carbon dioxide,28001.805,Standard Deviation,0.74
21944,New Zealand,1995,December,Carbon dioxide,28001.805,Temperature change,1.157
21945,New Zealand,1995,December,Carbon dioxide,28001.805,Standard Deviation,0.83
21946,New Zealand,1996,January,Carbon dioxide,29295.077999999998,Temperature change,0.906
21947,New Zealand,1996,January,Carbon dioxide,29295.077999999998,Standard Deviation,0.937
21948,New Zealand,1996,February,Carbon dioxide,29295.077999999998,Temperature change,0.335
21949,New Zealand,1996,February,Carbon dioxide,29295.077999999998,Standard Deviation,0.906
21950,New Zealand,1996,March,Carbon dioxide,29295.077999999998,Temperature change,-0.856
21951,New Zealand,1996,March,Carbon dioxide,29295.077999999998,Standard Deviation,0.827
21952,New Zealand,1996,April,Carbon dioxide,29295.077999999998,Temperature change,0.759
21953,New Zealand,1996,April,Carbon dioxide,29295.077999999998,Standard Deviation,0.843
21954,New Zealand,1996,May,Carbon dioxide,29295.077999999998,Temperature change,0.285
21955,New Zealand,1996,May,Carbon dioxide,29295.077999999998,Standard Deviation,0.826
21956,New Zealand,1996,June,Carbon dioxide,29295.077999999998,Temperature change,-0.301
21957,New Zealand,1996,June,Carbon dioxide,29295.077999999998,Standard Deviation,0.753
21958,New Zealand,1996,July,Carbon dioxide,29295.077999999998,Temperature change,-0.034
21959,New Zealand,1996,July,Carbon dioxide,29295.077999999998,Standard Deviation,0.602
21960,New Zealand,1996,August,Carbon dioxide,29295.077999999998,Temperature change,-0.281
21961,New Zealand,1996,August,Carbon dioxide,29295.077999999998,Standard Deviation,0.613
21962,New Zealand,1996,September,Carbon dioxide,29295.077999999998,Temperature change,1.36
21963,New Zealand,1996,September,Carbon dioxide,29295.077999999998,Standard Deviation,0.601
21964,New Zealand,1996,October,Carbon dioxide,29295.077999999998,Temperature change,0.529
21965,New Zealand,1996,October,Carbon dioxide,29295.077999999998,Standard Deviation,0.753
21966,New Zealand,1996,November,Carbon dioxide,29295.077999999998,Temperature change,-0.649
21967,New Zealand,1996,November,Carbon dioxide,29295.077999999998,Standard Deviation,0.74
21968,New Zealand,1996,December,Carbon dioxide,29295.077999999998,Temperature change,-0.48
21969,New Zealand,1996,December,Carbon dioxide,29295.077999999998,Standard Deviation,0.83
21970,New Zealand,1997,January,Carbon dioxide,31289.338,Temperature change,-1.016
21971,New Zealand,1997,January,Carbon dioxide,31289.338,Standard Deviation,0.937
21972,New Zealand,1997,February,Carbon dioxide,31289.338,Temperature change,0.389
21973,New Zealand,1997,February,Carbon dioxide,31289.338,Standard Deviation,0.906
21974,New Zealand,1997,March,Carbon dioxide,31289.338,Temperature change,-0.765
21975,New Zealand,1997,March,Carbon dioxide,31289.338,Standard Deviation,0.827
21976,New Zealand,1997,April,Carbon dioxide,31289.338,Temperature change,-0.553
21977,New Zealand,1997,April,Carbon dioxide,31289.338,Standard Deviation,0.843
21978,New Zealand,1997,May,Carbon dioxide,31289.338,Temperature change,1.039
21979,New Zealand,1997,May,Carbon dioxide,31289.338,Standard Deviation,0.826
21980,New Zealand,1997,June,Carbon dioxide,31289.338,Temperature change,0.329
21981,New Zealand,1997,June,Carbon dioxide,31289.338,Standard Deviation,0.753
21982,New Zealand,1997,July,Carbon dioxide,31289.338,Temperature change,0.007
21983,New Zealand,1997,July,Carbon dioxide,31289.338,Standard Deviation,0.602
21984,New Zealand,1997,August,Carbon dioxide,31289.338,Temperature change,0.076
21985,New Zealand,1997,August,Carbon dioxide,31289.338,Standard Deviation,0.613
21986,New Zealand,1997,September,Carbon dioxide,31289.338,Temperature change,-0.567
21987,New Zealand,1997,September,Carbon dioxide,31289.338,Standard Deviation,0.601
21988,New Zealand,1997,October,Carbon dioxide,31289.338,Temperature change,0.216
21989,New Zealand,1997,October,Carbon dioxide,31289.338,Standard Deviation,0.753
21990,New Zealand,1997,November,Carbon dioxide,31289.338,Temperature change,0.036
21991,New Zealand,1997,November,Carbon dioxide,31289.338,Standard Deviation,0.74
21992,New Zealand,1997,December,Carbon dioxide,31289.338,Temperature change,-0.073
21993,New Zealand,1997,December,Carbon dioxide,31289.338,Standard Deviation,0.83
21994,New Zealand,1998,January,Carbon dioxide,29882.78,Temperature change,0.854
21995,New Zealand,1998,January,Carbon dioxide,29882.78,Standard Deviation,0.937
21996,New Zealand,1998,February,Carbon dioxide,29882.78,Temperature change,2.512
21997,New Zealand,1998,February,Carbon dioxide,29882.78,Standard Deviation,0.906
21998,New Zealand,1998,March,Carbon dioxide,29882.78,Temperature change,1.309
21999,New Zealand,1998,March,Carbon dioxide,29882.78,Standard Deviation,0.827
22000,New Zealand,1998,April,Carbon dioxide,29882.78,Temperature change,0.523
22001,New Zealand,1998,April,Carbon dioxide,29882.78,Standard Deviation,0.843
22002,New Zealand,1998,May,Carbon dioxide,29882.78,Temperature change,1.077
22003,New Zealand,1998,May,Carbon dioxide,29882.78,Standard Deviation,0.826
22004,New Zealand,1998,June,Carbon dioxide,29882.78,Temperature change,1.007
22005,New Zealand,1998,June,Carbon dioxide,29882.78,Standard Deviation,0.753
22006,New Zealand,1998,July,Carbon dioxide,29882.78,Temperature change,2.105
22007,New Zealand,1998,July,Carbon dioxide,29882.78,Standard Deviation,0.602
22008,New Zealand,1998,August,Carbon dioxide,29882.78,Temperature change,0.218
22009,New Zealand,1998,August,Carbon dioxide,29882.78,Standard Deviation,0.613
22010,New Zealand,1998,September,Carbon dioxide,29882.78,Temperature change,1.074
22011,New Zealand,1998,September,Carbon dioxide,29882.78,Standard Deviation,0.601
22012,New Zealand,1998,October,Carbon dioxide,29882.78,Temperature change,1.138
22013,New Zealand,1998,October,Carbon dioxide,29882.78,Standard Deviation,0.753
22014,New Zealand,1998,November,Carbon dioxide,29882.78,Temperature change,0.304
22015,New Zealand,1998,November,Carbon dioxide,29882.78,Standard Deviation,0.74
22016,New Zealand,1998,December,Carbon dioxide,29882.78,Temperature change,0.832
22017,New Zealand,1998,December,Carbon dioxide,29882.78,Standard Deviation,0.83
22018,New Zealand,1999,January,Carbon dioxide,31472.272999999997,Temperature change,1.697
22019,New Zealand,1999,January,Carbon dioxide,31472.272999999997,Standard Deviation,0.937
22020,New Zealand,1999,February,Carbon dioxide,31472.272999999997,Temperature change,1.099
22021,New Zealand,1999,February,Carbon dioxide,31472.272999999997,Standard Deviation,0.906
22022,New Zealand,1999,March,Carbon dioxide,31472.272999999997,Temperature change,1.717
22023,New Zealand,1999,March,Carbon dioxide,31472.272999999997,Standard Deviation,0.827
22024,New Zealand,1999,April,Carbon dioxide,31472.272999999997,Temperature change,0.244
22025,New Zealand,1999,April,Carbon dioxide,31472.272999999997,Standard Deviation,0.843
22026,New Zealand,1999,May,Carbon dioxide,31472.272999999997,Temperature change,1.908
22027,New Zealand,1999,May,Carbon dioxide,31472.272999999997,Standard Deviation,0.826
22028,New Zealand,1999,June,Carbon dioxide,31472.272999999997,Temperature change,0.955
22029,New Zealand,1999,June,Carbon dioxide,31472.272999999997,Standard Deviation,0.753
22030,New Zealand,1999,July,Carbon dioxide,31472.272999999997,Temperature change,1.069
22031,New Zealand,1999,July,Carbon dioxide,31472.272999999997,Standard Deviation,0.602
22032,New Zealand,1999,August,Carbon dioxide,31472.272999999997,Temperature change,0.229
22033,New Zealand,1999,August,Carbon dioxide,31472.272999999997,Standard Deviation,0.613
22034,New Zealand,1999,September,Carbon dioxide,31472.272999999997,Temperature change,0.835
22035,New Zealand,1999,September,Carbon dioxide,31472.272999999997,Standard Deviation,0.601
22036,New Zealand,1999,October,Carbon dioxide,31472.272999999997,Temperature change,1.281
22037,New Zealand,1999,October,Carbon dioxide,31472.272999999997,Standard Deviation,0.753
22038,New Zealand,1999,November,Carbon dioxide,31472.272999999997,Temperature change,0.575
22039,New Zealand,1999,November,Carbon dioxide,31472.272999999997,Standard Deviation,0.74
22040,New Zealand,1999,December,Carbon dioxide,31472.272999999997,Temperature change,-0.453
22041,New Zealand,1999,December,Carbon dioxide,31472.272999999997,Standard Deviation,0.83
22042,New Zealand,2000,January,Carbon dioxide,32281.352000000003,Temperature change,-0.297
22043,New Zealand,2000,January,Carbon dioxide,32281.352000000003,Standard Deviation,0.937
22044,New Zealand,2000,February,Carbon dioxide,32281.352000000003,Temperature change,0.152
22045,New Zealand,2000,February,Carbon dioxide,32281.352000000003,Standard Deviation,0.906
22046,New Zealand,2000,March,Carbon dioxide,32281.352000000003,Temperature change,-0.36
22047,New Zealand,2000,March,Carbon dioxide,32281.352000000003,Standard Deviation,0.827
22048,New Zealand,2000,April,Carbon dioxide,32281.352000000003,Temperature change,0.557
22049,New Zealand,2000,April,Carbon dioxide,32281.352000000003,Standard Deviation,0.843
22050,New Zealand,2000,May,Carbon dioxide,32281.352000000003,Temperature change,1.196
22051,New Zealand,2000,May,Carbon dioxide,32281.352000000003,Standard Deviation,0.826
22052,New Zealand,2000,June,Carbon dioxide,32281.352000000003,Temperature change,1.304
22053,New Zealand,2000,June,Carbon dioxide,32281.352000000003,Standard Deviation,0.753
22054,New Zealand,2000,July,Carbon dioxide,32281.352000000003,Temperature change,1.63
22055,New Zealand,2000,July,Carbon dioxide,32281.352000000003,Standard Deviation,0.602
22056,New Zealand,2000,August,Carbon dioxide,32281.352000000003,Temperature change,0.37
22057,New Zealand,2000,August,Carbon dioxide,32281.352000000003,Standard Deviation,0.613
22058,New Zealand,2000,September,Carbon dioxide,32281.352000000003,Temperature change,0.471
22059,New Zealand,2000,September,Carbon dioxide,32281.352000000003,Standard Deviation,0.601
22060,New Zealand,2000,October,Carbon dioxide,32281.352000000003,Temperature change,0.42
22061,New Zealand,2000,October,Carbon dioxide,32281.352000000003,Standard Deviation,0.753
22062,New Zealand,2000,November,Carbon dioxide,32281.352000000003,Temperature change,-1.463
22063,New Zealand,2000,November,Carbon dioxide,32281.352000000003,Standard Deviation,0.74
22064,New Zealand,2000,December,Carbon dioxide,32281.352000000003,Temperature change,1.209
22065,New Zealand,2000,December,Carbon dioxide,32281.352000000003,Standard Deviation,0.83
22066,New Zealand,2001,January,Carbon dioxide,34457.442,Temperature change,-0.67
22067,New Zealand,2001,January,Carbon dioxide,34457.442,Standard Deviation,0.937
22068,New Zealand,2001,February,Carbon dioxide,34457.442,Temperature change,0.719
22069,New Zealand,2001,February,Carbon dioxide,34457.442,Standard Deviation,0.906
22070,New Zealand,2001,March,Carbon dioxide,34457.442,Temperature change,-0.095
22071,New Zealand,2001,March,Carbon dioxide,34457.442,Standard Deviation,0.827
22072,New Zealand,2001,April,Carbon dioxide,34457.442,Temperature change,0.337
22073,New Zealand,2001,April,Carbon dioxide,34457.442,Standard Deviation,0.843
22074,New Zealand,2001,May,Carbon dioxide,34457.442,Temperature change,1.038
22075,New Zealand,2001,May,Carbon dioxide,34457.442,Standard Deviation,0.826
22076,New Zealand,2001,June,Carbon dioxide,34457.442,Temperature change,0.812
22077,New Zealand,2001,June,Carbon dioxide,34457.442,Standard Deviation,0.753
22078,New Zealand,2001,July,Carbon dioxide,34457.442,Temperature change,-0.334
22079,New Zealand,2001,July,Carbon dioxide,34457.442,Standard Deviation,0.602
22080,New Zealand,2001,August,Carbon dioxide,34457.442,Temperature change,0.956
22081,New Zealand,2001,August,Carbon dioxide,34457.442,Standard Deviation,0.613
22082,New Zealand,2001,September,Carbon dioxide,34457.442,Temperature change,1.114
22083,New Zealand,2001,September,Carbon dioxide,34457.442,Standard Deviation,0.601
22084,New Zealand,2001,October,Carbon dioxide,34457.442,Temperature change,1.441
22085,New Zealand,2001,October,Carbon dioxide,34457.442,Standard Deviation,0.753
22086,New Zealand,2001,November,Carbon dioxide,34457.442,Temperature change,0.651
22087,New Zealand,2001,November,Carbon dioxide,34457.442,Standard Deviation,0.74
22088,New Zealand,2001,December,Carbon dioxide,34457.442,Temperature change,1.233
22089,New Zealand,2001,December,Carbon dioxide,34457.442,Standard Deviation,0.83
22090,New Zealand,2002,January,Carbon dioxide,34638.101,Temperature change,0.402
22091,New Zealand,2002,January,Carbon dioxide,34638.101,Standard Deviation,0.937
22092,New Zealand,2002,February,Carbon dioxide,34638.101,Temperature change,-0.602
22093,New Zealand,2002,February,Carbon dioxide,34638.101,Standard Deviation,0.906
22094,New Zealand,2002,March,Carbon dioxide,34638.101,Temperature change,0.35
22095,New Zealand,2002,March,Carbon dioxide,34638.101,Standard Deviation,0.827
22096,New Zealand,2002,April,Carbon dioxide,34638.101,Temperature change,-0.034
